BRM Taylor,ZIM,2004,2015,167,21,396,406,9,3/54,45.11,6.15,44,0,0
SD Udal,ENG,1994,2005,11,11,612,400,9,2/37,44.44,3.92,68,0,0
RM West,IRE,2008,2009,10,9,447,279,9,4/26,31,3.74,49.6,1,0
D Wiese,SA,2015,2016,6,6,294,316,9,3/50,35.11,6.44,32.6,0,0
HS Williams,SA,1999,2000,7,7,329,228,9,3/38,25.33,4.15,36.5,0,0
B Wood,ENG,1972,1982,13,10,420,224,9,2/14,24.88,3.2,46.6,0,0
RA Woolmer,ENG,1972,1976,6,6,321,260,9,3/33,28.88,4.85,35.6,0,0
Abdur Rauf,PAK,2008,2008,4,4,214,212,8,3/24,26.5,5.94,26.7,0,0
RG Aga,KENYA,2004,2014,12,11,402,320,8,2/17,40,4.77,50.2,0,0
SL Campbell,WI,1994,2001,90,8,196,170,8,4/30,21.25,5.2,24.5,1,0
RP de Groen,NZ,1993,1994,12,12,549,478,8,2/34,59.75,5.22,68.6,0,0
CD de Lange,SCOT,2016,2017,7,6,282,183,8,2/26,22.87,3.89,35.2,0,0
Dolar Mahmud,BDESH,2008,2009,7,7,210,258,8,4/28,32.25,7.37,26.2,1,0
LH Ferguson,NZ,2016,2017,7,7,378,407,8,3/54,50.87,6.46,47.2,0,0
SF Graf,AUS,1980,1981,11,10,522,345,8,2/23,43.12,3.96,65.2,0,0
EJ Gray,NZ,1984,1988,10,9,386,286,8,2/26,35.75,4.44,48.2,0,0
Hasan Jamil,PAK,1977,1978,6,5,232,154,8,3/18,19.25,3.98,29,0,0
BC Hollioake,ENG,1997,2002,20,17,642,532,8,2/37,66.5,4.97,80.2,0,0
Imran Haider,UAE,2017,2017,4,4,210,163,8,4/25,20.37,4.65,26.2,1,0
Irfan Ahmed,HK,2008,2014,6,6,290,299,8,3/51,37.37,6.18,36.2,0,0
Izatullah Dawlatzai,AFG,2010,2015,5,5,210,146,8,4/38,18.25,4.17,26.2,1,0
DPMD Jayawardene,Asia,1998,2015,448,28,593,563,8,2/56,70.37,5.69,74.1,0,0
DPMD Jayawardene,SL,1998,2015,448,28,593,563,8,2/56,70.37,5.69,74.1,0,0
MO Jones,BMUDA,2006,2007,12,12,458,482,8,2/25,60.25,6.31,57.2,0,0
AS Joseph,WI,2016,2017,3,3,168,200,8,4/76,25,7.14,21,1,0
AR Kapoor,INDIA,1995,2000,17,17,900,612,8,2/33,76.5,4.08,112.5,0,0
JF Kloppenburg,NL,2002,2003,6,6,242,191,8,4/42,23.87,4.73,30.2,1,0
MKGCP Lakshitha,SL,2002,2003,7,7,300,254,8,2/34,31.75,5.08,37.5,0,0
TJ Laughlin,AUS,1978,1979,6,6,308,224,8,3/54,28,4.36,38.5,0,0
CH Lloyd,WI,1973,1985,87,10,358,210,8,2/4,26.25,3.51,44.7,0,0
ACI Lock,ZIM,1996,1996,8,7,289,219,8,5/44,27.37,4.54,36.1,0,1
CS MacLeod,SCOT,2008,2017,40,16,428,378,8,2/26,47.25,5.29,53.5,0,0
JFM Morrison,NZ,1975,1983,18,7,283,199,8,3/24,24.87,4.21,35.3,0,0
Naved Anjum,PAK,1984,1992,13,12,472,344,8,2/27,43,4.37,59,0,0
Nawroz Mangal,AFG,2009,2016,49,16,293,235,8,3/35,29.37,4.81,36.6,0,0
NM Odhiambo,KENYA,2010,2013,8,7,318,256,8,3/48,32,4.83,39.7,0,0
SG Peall,ZIM,1992,1996,21,19,900,678,8,3/54,84.75,4.52,112.5,0,0
V Permaul,WI,2012,2013,6,6,307,240,8,3/40,30,4.69,38.3,0,0
MW Priest,NZ,1990,1998,18,17,752,590,8,2/27,73.75,4.7,94,0,0
HP Rinke,ZIM,2006,2006,18,12,277,273,8,2/11,34.12,5.91,34.6,0,0
GR Robertson,AUS,1994,1998,13,13,597,430,8,3/29,53.75,4.32,74.6,0,0
GA Rogers,SCOT,2006,2008,13,11,512,409,8,2/22,51.12,4.79,64,0,0
Rohan Mustafa,UAE,2014,2017,13,12,502,391,8,3/42,48.87,4.67,62.7,0,0
RG Sharma,INDIA,2007,2016,153,38,593,515,8,2/27,64.37,5.21,74.1,0,0
TAM Siriwardana,SL,2015,2016,14,11,301,278,8,2/27,34.75,5.54,37.6,0,0
CB Sole,SCOT,2016,2017,5,5,228,175,8,4/28,21.87,4.6,28.5,1,0
AM Stuart,AUS,1997,1997,3,3,180,109,8,5/26,13.62,3.63,22.5,0,1
CEL Stuart,WI,2001,2001,5,5,258,205,8,5/44,25.62,4.76,32.2,0,1
JD Unadkat,INDIA,2013,2013,7,7,312,209,8,4/41,26.12,4.01,39,1,0
T van der Gugten,NL,2012,2013,4,4,126,85,8,5/24,10.62,4.04,15.7,0,1
RJ van Vuuren,NAM,2003,2003,5,5,300,298,8,5/43,37.25,5.96,37.5,0,1
BGK Walker,NZ,2000,2002,11,11,438,417,8,2/43,52.12,5.71,54.7,0,0
B Warnapura,SL,1975,1982,12,9,414,316,8,3/42,39.5,4.57,51.7,0,0
VJ Wells,ENG,1999,1999,9,8,220,189,8,3/30,23.62,5.15,27.5,0,0
BM Wheeler,NZ,2015,2015,6,6,309,315,8,3/63,39.37,6.11,38.6,0,0
RGCE Wijesuriya,SL,1982,1985,8,8,312,287,8,2/25,35.87,5.51,39,0,0
NS Yadav,INDIA,1986,1987,7,7,330,228,8,2/18,28.5,4.14,41.2,0,0
S Abid Ali,INDIA,1974,1975,5,5,336,187,7,2/22,26.71,3.33,48,0,0
Aminul Islam,BDESH,1988,2002,39,19,412,411,7,3/57,58.71,5.98,58.8,0,0
MA Aponso,SL,2016,2016,5,5,260,181,7,4/18,25.85,4.17,37.1,1,0
Asif Mujtaba,PAK,1986,1996,66,28,756,658,7,2/38,94,5.22,108,0,0
KBJ Azad,INDIA,1980,1986,25,11,390,273,7,2/48,39,4.2,55.7,0,0
SB Bangar,INDIA,2002,2004,15,14,442,384,7,2/39,54.85,5.21,63.1,0,0
OAC Banks,WI,2003,2005,5,5,270,189,7,2/24,27,4.2,38.5,0,0
BS Bedi,INDIA,1974,1979,10,10,590,340,7,2/44,48.57,3.45,84.2,0,0
RE Bryson,SA,1997,1997,7,7,378,323,7,2/34,46.14,5.12,54,0,0
BE Congdon,NZ,1973,1978,11,10,437,287,7,2/17,41,3.94,62.4,0,0
GJ Crocker,ZIM,1992,1993,6,6,238,208,7,4/26,29.71,5.24,34,1,0
C de Grandhomme,NZ,2012,2017,9,9,300,263,7,2/40,37.57,5.26,42.8,0,0
AB de Villiers,Afr,2005,2017,216,9,192,202,7,2/15,28.85,6.31,27.4,0,0
AB de Villiers,SA,2005,2017,216,9,192,202,7,2/15,28.85,6.31,27.4,0,0
DAG Fletcher,ZIM,1983,1983,6,6,301,221,7,4/42,31.57,4.4,43,1,0
AS Hansra,Can,2010,2014,24,18,445,413,7,3/27,59,5.56,63.5,0,0
CW Henderson,SA,2001,2001,4,4,217,132,7,4/17,18.85,3.64,31,1,0
AG Huckle,ZIM,1997,1999,19,18,858,661,7,2/27,94.42,4.62,122.5,0,0
Javed Ahmadi,AFG,2010,2016,30,13,335,268,7,4/37,38.28,4.8,47.8,1,0
Javed Miandad,PAK,1975,1996,233,12,436,297,7,2/22,42.42,4.08,62.2,0,0
SP Jones,ENG,2004,2005,8,7,348,275,7,2/43,39.28,4.74,49.7,0,0
Kamran Shazad,UAE,2014,2015,4,4,222,209,7,3/41,29.85,5.64,31.7,0,0
JJ Krejza,AUS,2011,2011,8,8,425,331,7,2/28,47.28,4.67,60.7,0,0
Krishna Chandran,UAE,2014,2016,12,11,418,431,7,3/45,61.57,6.18,59.7,0,0
ML Lewis,AUS,2005,2006,7,7,341,391,7,3/56,55.85,6.87,48.7,0,0
Mahbubul Alam,BDESH,2009,2009,5,5,222,280,7,2/42,40,7.56,31.7,0,0
Mominul Haque,BDESH,2012,2015,26,11,216,175,7,2/13,25,4.86,30.8,0,0
EA Moseley,WI,1990,1991,9,8,330,278,7,2/52,39.71,5.05,47.1,0,0
T Muzarabani,ZIM,2015,2016,8,8,323,262,7,2/32,37.42,4.86,46.1,0,0
R Ngarava,ZIM,2017,2017,5,5,216,178,7,2/37,25.42,4.94,30.8,0,0
AK Patel,INDIA,1984,1985,8,6,360,263,7,3/43,37.57,4.38,51.4,0,0
KP Pietersen,ENG,2004,2013,136,23,400,370,7,2/22,52.85,5.55,57.1,0,0
KP Pietersen,ICC,2004,2013,136,23,400,370,7,2/22,52.85,5.55,57.1,0,0
AM Samad,Can,2003,2009,27,14,235,281,7,1/8,40.14,7.17,33.5,0,0
OA Shah,ENG,2001,2009,71,10,193,184,7,3/15,26.28,5.72,27.5,0,0
Shahid Mahboob,PAK,1982,1984,10,10,540,382,7,1/23,54.57,4.24,77.1,0,0
T Shamsi,SA,2016,2017,5,5,264,212,7,3/36,30.28,4.81,37.7,0,0
BB Sran,INDIA,2016,2016,6,6,302,269,7,3/56,38.42,5.34,43.1,0,0
GB Stevenson,ENG,1980,1981,4,4,192,125,7,4/33,17.85,3.9,27.4,1,0
CP Tremain,AUS,2016,2016,4,4,240,255,7,3/64,36.42,6.37,34.2,0,0
TE Tucker,BMUDA,2008,2009,5,5,174,157,7,4/56,22.42,5.41,24.8,1,0
SL Watkin,ENG,1994,1994,4,4,221,193,7,4/49,27.57,5.23,31.5,1,0
BTJ Wheal,SCOT,2016,2017,5,5,259,218,7,2/31,31.14,5.05,37,0,0
B Yardley,AUS,1978,1983,7,5,198,130,7,3/28,18.57,3.93,28.2,0,0
Zaheer Abbas,PAK,1974,1985,62,12,280,223,7,2/26,31.85,4.77,40,0,0
Athar Ali Khan,BDESH,1988,1998,19,15,420,365,6,2/33,60.83,5.21,70,0,0
ID Austin,ENG,1998,1999,9,9,475,360,6,2/25,60,4.54,79.1,0,0
Azhar Saeed,UAE,1994,1996,7,7,271,213,6,3/45,35.5,4.71,45.1,0,0
IR Bell,ENG,2004,2015,161,6,88,88,6,3/9,14.66,6,14.6,0,0
Bilawal Bhatti,PAK,2013,2015,10,10,409,439,6,3/37,73.16,6.44,68.1,0,0
GE Bradburn,NZ,1990,2001,11,10,385,318,6,2/18,53,4.95,64.1,0,0
LJ Burger,NAM,2003,2003,6,6,330,297,6,3/39,49.5,5.4,55,0,0
YS Chahal,INDIA,2016,2016,3,3,144,77,6,3/25,12.83,3.2,24,0,0
N Deonarine,WI,2005,2015,31,20,501,475,6,2/18,79.16,5.68,83.5,0,0
LHD Dilhara,SL,2005,2013,9,8,330,261,6,2/30,43.5,4.74,55,0,0
SF Dukanwala,UAE,1996,1996,5,4,198,153,6,5/29,25.5,4.63,33,0,1
Fahad Alhashmi,UAE,2008,2015,5,5,224,202,6,2/39,33.66,5.41,37.3,0,0
KHRK Fernando,SL,2002,2006,7,7,234,159,6,3/12,26.5,4.07,39,0,0
JOA Gordon,Can,2012,2014,5,5,204,191,6,3/26,31.83,5.61,34,0,0
MC Henriques,AUS,2009,2016,8,7,288,245,6,3/32,40.83,5.1,48,0,0
RO Hinds,WI,2001,2004,14,12,407,350,6,2/19,58.33,5.15,67.8,0,0
Imran Farhat,PAK,2001,2013,58,8,116,110,6,3/10,18.33,5.68,19.3,0,0
KM Jadhav,INDIA,2014,2017,15,6,162,141,6,3/29,23.5,5.22,27,0,0
MMA Jonkman,NL,2007,2010,4,4,136,113,6,3/22,18.83,4.98,22.6,0,0
Karim Sadiq,AFG,2009,2016,24,12,320,201,6,2/10,33.5,3.76,53.3,0,0
PN Kirsten,SA,1991,1994,40,8,183,152,6,3/31,25.33,4.98,30.5,0,0
BP Loots,NL,2010,2011,7,7,280,287,6,3/16,47.83,6.15,46.6,0,0
PE McEwan,NZ,1980,1985,17,10,420,353,6,2/29,58.83,5.04,70,0,0
SCG MacGill,AUS,2000,2000,3,3,180,105,6,4/19,17.5,3.5,30,1,0
KO Meth,ZIM,2006,2012,11,9,406,419,6,2/52,69.83,6.19,67.6,0,0
SF Mire,ZIM,2014,2017,15,12,333,327,6,3/49,54.5,5.89,55.5,0,0
PL Mommsen,SCOT,2010,2016,42,6,132,130,6,3/26,21.66,5.9,22,0,0
Mosaddek Hossain,BDESH,2016,2016,8,8,228,190,6,2/30,31.66,5,38,0,0
CT Mutombodzi,ZIM,2013,2015,11,9,311,278,6,2/33,46.33,5.36,51.8,0,0
EO Odumbe,KENYA,1996,1996,8,7,137,137,6,2/8,22.83,6,22.8,0,0
MJR Rindel,SA,1994,1999,22,12,270,242,6,2/15,40.33,5.37,45,0,0
GK Robertson,NZ,1981,1989,10,10,498,321,6,2/29,53.5,3.86,83,0,0
BG Rogers,ZIM,2002,2005,15,9,324,321,6,2/55,53.5,5.94,54,0,0
Saeed Anwar,PAK,1989,2003,247,13,242,191,6,2/9,31.83,4.73,40.3,0,0
Saiful Islam,BDESH,1990,1997,7,7,303,256,6,4/36,42.66,5.06,50.5,1,0
MD Shanaka,SL,2016,2016,9,7,150,144,6,5/43,24,5.76,25,0,1
Sharafuddin Ashraf,AFG,2014,2014,5,5,254,192,6,3/29,32,4.53,42.3,0,0
R Sharma,INDIA,2011,2012,4,4,206,177,6,3/43,29.5,5.15,34.3,0,0
CEW Silverwood,ENG,1996,2001,7,7,306,244,6,3/43,40.66,4.78,51,0,0
NMK Smith,ENG,1996,1996,7,6,261,190,6,3/29,31.66,4.36,43.5,0,0
G Snyman,NAM,2003,2003,5,5,288,281,6,3/69,46.83,5.85,48,0,0
JH Stander,SCOT,2009,2012,5,4,150,166,6,2/25,27.66,6.64,25,0,0
DA Stirling,NZ,1984,1984,6,6,246,207,6,2/29,34.5,5.04,41,0,0
Talha Jubair,BDESH,2002,2003,6,6,204,255,6,4/65,42.5,7.5,34,1,0
HP Tillakaratne,SL,1986,2003,200,15,180,141,6,1/3,23.5,4.7,30,0,0
JDF Vandersay,SL,2015,2017,7,6,240,266,6,3/50,44.33,6.65,40,0,0
AC Voges,AUS,2007,2013,31,15,301,276,6,1/3,46,5.5,50.1,0,0
MN Waller,ZIM,2009,2017,63,25,468,418,6,1/9,69.66,5.35,78,0,0
KPJ Warnaweera,SL,1990,1993,6,6,294,200,6,2/24,33.33,4.08,49,0,0
K Weeraratne,SL,2000,2008,15,14,480,385,6,3/46,64.16,4.81,80,0,0
Jai P Yadav,INDIA,2002,2005,12,10,396,326,6,2/32,54.33,4.93,66,0,0
Zahid Shah,UAE,2008,2008,2,2,120,98,6,3/49,16.33,4.9,20,0,0
Asif Masood,PAK,1973,1976,7,7,402,234,5,2/9,46.8,3.49,80.4,0,0
ST Banerjee,INDIA,1991,1992,6,6,240,202,5,3/30,40.4,5.05,48,0,0
GJ Batty,ENG,2002,2009,10,9,440,366,5,2/40,73.2,4.99,88,0,0
A Bhandari,INDIA,2000,2004,2,2,106,106,5,3/31,21.2,6,21.2,0,0
Bilal Asif,PAK,2015,2015,3,3,132,96,5,5/25,19.2,4.36,26.4,0,1
G Boycott,ENG,1971,1981,36,6,168,105,5,2/14,21,3.75,33.6,0,0
D Brown,WI,2001,2002,3,3,150,124,5,3/21,24.8,4.96,30,0,0
MG Burmester,ZIM,1992,1995,8,7,209,213,5,3/36,42.6,6.11,41.8,0,0
IW Callen,AUS,1978,1982,5,4,180,148,5,3/24,29.6,4.93,36,0,0
TK Canning,NZ,2003,2005,4,4,204,203,5,2/30,40.6,5.97,40.8,0,0
NM Carter,SCOT,2013,2013,3,3,175,132,5,3/27,26.4,4.52,35,0,0
NGB Cook,ENG,1984,1989,3,3,144,95,5,2/18,19,3.95,28.8,0,0
DJ Cullinan,SA,1993,2000,138,9,174,124,5,2/30,24.8,4.27,34.8,0,0
BCJ Cutting,AUS,2013,2014,4,4,216,158,5,3/45,31.6,4.38,43.2,0,0
PC de Silva,SL,2014,2017,7,7,316,256,5,2/29,51.2,4.86,63.2,0,0
NR Dyer,SCOT,1999,1999,5,3,156,117,5,2/26,23.4,4.5,31.2,0,0
Elias Sunny,BDESH,2011,2012,4,4,204,161,5,2/21,32.2,4.73,40.8,0,0
GM Ewing,ZIM,2004,2005,7,7,312,236,5,3/31,47.2,4.53,62.4,0,0
Fawad Alam,PAK,2007,2015,38,13,398,377,5,1/8,75.4,5.68,79.6,0,0
WT Gavera,PNG,2014,2016,3,3,168,135,5,3/49,27,4.82,33.6,0,0
Gholam Nousher,BDESH,1986,1990,9,9,408,314,5,1/27,62.8,4.61,81.6,0,0
MD Gunathilaka,SL,2015,2016,16,5,150,142,5,3/48,28.4,5.68,30,0,0
RC Haynes,WI,1989,1991,8,7,270,224,5,2/36,44.8,4.97,54,0,0
TJ Heggelman,NL,2010,2011,5,3,102,86,5,3/29,17.2,5.05,20.4,0,0
RO Hurley,WI,2003,2004,9,7,378,313,5,1/25,62.6,4.96,75.6,0,0
Ijaz Ahmed,PAK,1986,2000,250,28,637,476,5,2/31,95.2,4.48,127.4,0,0
S Jeganathan,SL,1983,1988,5,5,276,208,5,2/45,41.6,4.52,55.2,0,0
D Joseph,Can,2003,2003,4,4,186,170,5,2/42,34,5.48,37.2,0,0
RJ Kennedy,NZ,1996,1996,7,7,312,283,5,2/36,56.6,5.44,62.4,0,0
SW Lubbers,NL,1996,1996,4,4,216,187,5,3/48,37.4,5.19,43.2,0,0
MAWR Madurasinghe,SL,1988,1992,12,11,480,358,5,1/11,71.6,4.47,96,0,0
Manzoor Akhtar,PAK,1997,1998,7,6,199,184,5,4/50,36.8,5.54,39.8,1,0
Mohammad Khalil,PAK,2005,2005,3,3,144,144,5,2/55,28.8,6,28.8,0,0
HJC Mol,NL,2002,2008,11,7,182,149,5,2/17,29.8,4.91,36.4,0,0
Nadeem Ghauri,PAK,1990,1990,6,6,342,230,5,2/51,46,4.03,68.4,0,0
Naseer Malik,PAK,1975,1975,3,3,180,98,5,2/37,19.6,3.26,36,0,0
BP Nash,WI,2008,2009,9,6,294,224,5,3/56,44.8,4.57,58.8,0,0
TS Nethula,NZ,2012,2012,5,5,264,249,5,2/41,49.8,5.65,52.8,0,0
LN Oluoch,KENYA,2011,2011,2,2,96,79,5,3/41,15.8,4.93,19.2,0,0
ARM Opatha,SL,1975,1979,5,5,253,180,5,3/31,36,4.26,50.6,0,0
SMA Priyanjan,SL,2013,2015,23,14,265,233,5,2/11,46.6,5.27,53,0,0
Qaiser Ali,Can,2006,2008,17,6,182,132,5,3/28,26.4,4.35,36.4,0,0
MJG Rippon,NL,2013,2014,4,4,132,98,5,4/37,19.6,4.45,26.4,1,0
DB Rundle,SA,1994,1994,2,2,96,95,5,4/42,19,5.93,19.2,1,0
Saleem Altaf,PAK,1973,1978,6,6,285,151,5,2/7,30.2,3.17,57,0,0
IDK Salisbury,ENG,1993,1994,4,4,186,177,5,3/41,35.4,5.7,37.2,0,0
TAP Sekhar,INDIA,1983,1985,4,4,156,128,5,3/23,25.6,4.92,31.2,0,0
RS Sodhi,INDIA,2000,2002,18,14,462,365,5,2/31,73,4.74,92.4,0,0
RD Steede,BMUDA,2006,2008,8,8,312,257,5,1/21,51.4,4.94,62.4,0,0
Taijul Islam,BDESH,2014,2016,4,4,222,151,5,4/11,30.2,4.08,44.4,1,0
MK Tiwary,INDIA,2008,2015,12,6,132,150,5,4/61,30,6.81,26.4,1,0
GC Tonge,WI,2009,2009,5,5,300,224,5,4/25,44.8,4.48,60,1,0
A Vala,PNG,2014,2016,5,5,210,129,5,2/17,25.8,3.68,42,0,0
N Vanua,PNG,2014,2016,4,4,174,156,5,4/60,31.2,5.37,34.8,1,0
S Venkataraghavan,INDIA,1974,1983,15,14,868,542,5,2/34,108.4,3.74,173.6,0,0
T Yohannan,INDIA,2002,2002,3,3,120,122,5,3/33,24.4,6.1,24,0,0
Sultan Zarawani,UAE,1994,1996,7,7,264,257,5,2/49,51.4,5.84,52.8,0,0
Aamer Hanif,PAK,1993,1995,5,4,130,122,4,3/36,30.5,5.63,32.5,0,0
Afzaal Haider,HK,2004,2008,4,4,180,227,4,1/31,56.75,7.56,45,0,0
J Angel,AUS,1994,1995,3,3,162,113,4,2/47,28.25,4.18,40.5,0,0
Asim Butt,SCOT,1999,1999,5,5,222,148,4,2/24,37,4,55.5,0,0
Azhar Ali,PAK,2011,2017,45,14,258,260,4,2/26,65,6.04,64.5,0,0
Azhar Hossain,BDESH,1988,1990,7,7,263,209,4,1/20,52.25,4.76,65.7,0,0
GR Beard,AUS,1981,1981,2,2,112,70,4,2/20,17.5,3.75,28,0,0
DM Benkenstein,SA,1998,2002,23,4,65,44,4,3/5,11,4.06,16.2,0,0
MJ Bennett,AUS,1984,1985,8,8,408,275,4,2/27,68.75,4.04,102,0,0
NA David,INDIA,1997,1997,4,4,192,133,4,3/21,33.25,4.15,48,0,0
DM de Silva,SL,2016,2017,16,11,234,209,4,2/35,52.25,5.35,58.5,0,0
AP Devcich,NZ,2013,2016,12,11,324,291,4,2/33,72.75,5.38,81,0,0
R Dravid,Asia,1996,2011,344,8,186,170,4,2/43,42.5,5.48,46.5,0,0
R Dravid,ICC,1996,2011,344,8,186,170,4,2/43,42.5,5.48,46.5,0,0
R Dravid,INDIA,1996,2011,344,8,186,170,4,2/43,42.5,5.48,46.5,0,0
CJ Drum,NZ,1999,1999,5,5,216,261,4,2/31,65.25,7.25,54,0,0
Ehsan Adil,PAK,2013,2015,6,6,225,223,4,1/31,55.75,5.94,56.2,0,0
N Gifford,ENG,1985,1985,2,2,120,50,4,4/23,12.5,2.5,30,1,0
MW Goodwin,ZIM,1998,2000,71,15,248,210,4,1/12,52.5,5.08,62,0,0
MJ Guptill,NZ,2009,2017,143,11,109,98,4,2/6,24.5,5.39,27.2,0,0
R Illingworth,ENG,1971,1973,3,2,130,84,4,3/50,21,3.87,32.5,0,0
Ilyas Gull,HK,2004,2004,2,2,114,113,4,3/46,28.25,5.94,28.5,0,0
Intikhab Alam,PAK,1973,1976,4,4,158,118,4,2/36,29.5,4.48,39.5,0,0
MM Iqbal,SCOT,2009,2014,13,8,270,270,4,2/35,67.5,6,67.5,0,0
KCB Jeremy,WI,2000,2001,6,5,192,163,4,2/42,40.75,5.09,48,0,0
AH Jones,NZ,1987,1995,87,11,306,216,4,2/42,54,4.23,76.5,0,0
Jubair Hossain,BDESH,2014,2015,3,3,114,114,4,2/41,28.5,6,28.5,0,0
Junaid Siddiqui,Can,2011,2014,9,9,400,302,4,1/20,75.5,4.53,100,0,0
K Kamyuka,Can,2013,2013,2,2,47,47,4,4/38,11.75,6,11.7,1,0
E Katchay,Can,2008,2009,5,5,174,143,4,3/39,35.75,4.93,43.5,0,0
V Kohli,INDIA,2008,2017,179,46,611,636,4,1/15,159,6.24,152.7,0,0
BC Lara,ICC,1990,2007,299,5,49,61,4,2/5,15.25,7.46,12.2,0,0
BC Lara,WI,1990,2007,299,5,49,61,4,2/5,15.25,7.46,12.2,0,0
B Laughlin,AUS,2009,2009,5,5,224,219,4,1/28,54.75,5.86,56,0,0
DV Lawrence,ENG,1991,1991,1,1,66,67,4,4/67,16.75,6.09,16.5,1,0
A McGrath,ENG,2003,2004,14,7,228,175,4,1/13,43.75,4.6,57,0,0
LD Madushanka,SL,2017,2017,3,3,132,154,4,2/70,38.5,7,33,0,0
T Maruma,ZIM,2007,2016,17,9,225,230,4,2/50,57.5,6.13,56.2,0,0
Mehrab Hossain jnr,BDESH,2006,2009,18,10,253,214,4,2/30,53.5,5.07,63.2,0,0
JP Millmow,NZ,1990,1990,5,5,270,232,4,2/22,58,5.15,67.5,0,0
Mohammad Talha,PAK,2014,2014,3,3,122,146,4,2/22,36.5,7.18,30.5,0,0
Mosharraf Hossain,BDESH,2008,2016,5,5,198,147,4,3/24,36.75,4.45,49.5,0,0
AMN Munasinghe,SL,1994,1996,5,5,217,146,4,3/30,36.5,4.03,54.2,0,0
Nizakat Khan,HK,2014,2017,12,4,121,81,4,1/11,20.25,4.01,30.2,0,0
G Onions,ENG,2009,2009,4,4,204,185,4,2/58,46.25,5.44,51,0,0
SD Parry,ENG,2014,2014,2,2,114,92,4,3/32,23,4.84,28.5,0,0
BJ Patel,KENYA,2001,2006,31,8,165,163,4,2/20,40.75,5.92,41.2,0,0
MR Ramprakash,ENG,1991,2001,18,5,132,108,4,3/28,27,4.9,33,0,0
AM Salvi,INDIA,2003,2003,4,4,172,120,4,2/15,30,4.18,43,0,0
JA Samarasekera,UAE,1994,1996,7,7,294,236,4,1/17,59,4.81,73.5,0,0
PADLR Sandakan,SL,2016,2017,5,5,222,214,4,2/33,53.5,5.78,55.5,0,0
Sheikh Salahuddin,BDESH,1997,1997,6,6,246,249,4,2/48,62.25,6.07,61.5,0,0
ED Solkar,INDIA,1974,1976,7,6,252,169,4,2/31,42.25,4.02,63,0,0
Tanveer Ahmed,HK,2016,2017,5,5,187,175,4,2/49,43.75,5.61,46.7,0,0
BR Taylor,NZ,1973,1973,2,2,114,62,4,3/25,15.5,3.26,28.5,0,0
DJ Terbrugge,SA,2000,2000,4,4,126,105,4,4/20,26.25,5,31.5,1,0
ME Trescothick,ENG,2000,2006,123,13,232,219,4,2/7,54.75,5.66,58,0,0
AJ Tudor,ENG,2002,2002,3,3,127,136,4,2/30,34,6.42,31.7,0,0
RG Twose,NZ,1995,2001,87,11,272,235,4,2/31,58.75,5.18,68,0,0
PS Vaidya,INDIA,1995,1996,4,4,184,174,4,2/41,43.5,5.67,46,0,0
LP van Troost,NL,2002,2007,23,11,246,280,4,2/29,70,6.82,61.5,0,0
MDJ Walker,NZ,2003,2003,3,3,132,119,4,4/49,29.75,5.4,33,1,0
KD Walters,AUS,1971,1981,28,10,314,273,4,2/24,68.25,5.21,78.5,0,0
RJ Webb,NZ,1983,1983,3,3,161,105,4,2/28,26.25,3.91,40.2,0,0
JW Wilson,NZ,1993,2005,6,6,242,260,4,2/21,65,6.44,60.5,0,0
Yasir Arafat,PAK,2000,2009,11,10,414,373,4,1/28,93.25,5.4,103.5,0,0
B Yograj Singh,INDIA,1980,1981,6,5,244,186,4,2/44,46.5,4.57,61,0,0
Zaheer Maqsood,UAE,2015,2015,2,2,120,116,4,2/56,29,5.8,30,0,0
Zulfiqar Ali,EAf,1975,1975,3,3,210,166,4,3/63,41.5,4.74,52.5,0,0
Zulfiqar Babar,PAK,2014,2015,5,5,294,246,4,2/52,61.5,5.02,73.5,0,0
Aamer Malik,PAK,1988,1994,24,5,120,86,3,2/35,28.66,4.3,40,0,0
JS Ababu,KENYA,1999,2006,9,8,288,255,3,1/26,85,5.31,96,0,0
JP Agnew,ENG,1985,1985,3,3,126,120,3,3/38,40,5.71,42,0,0
CR Amini,PNG,2014,2014,2,2,108,79,3,2/33,26.33,4.38,36,0,0
HAG Anthony,WI,1995,1995,3,3,156,143,3,2/47,47.66,5.5,52,0,0
AM Bacher,SA,1997,2005,13,3,108,64,3,2/36,21.33,3.55,36,0,0
HK Badani,INDIA,2000,2004,40,9,183,149,3,1/7,49.66,4.88,61,0,0
PJ Bakker,NL,1996,1996,5,5,258,215,3,2/51,71.66,5,86,0,0
RL Bhudia,KENYA,2008,2009,5,5,180,151,3,2/42,50.33,5.03,60,0,0
Bhupinder Singh snr,INDIA,1994,1994,2,2,102,78,3,3/34,26,4.58,34,0,0
RJ Bright,AUS,1974,1986,11,10,462,350,3,1/28,116.66,4.54,154,0,0
AJ Burger,NAM,2003,2003,6,5,96,104,3,1/18,34.66,6.5,32,0,0
DK Butler,WI,2005,2006,5,5,246,188,3,1/25,62.66,4.58,82,0,0
PE Cantrell,NL,1996,1996,5,5,186,170,3,1/18,56.66,5.48,62,0,0
JL Carter,WI,2015,2017,20,8,103,111,3,2/14,37,6.46,34.3,0,0
BS Chandrasekhar,INDIA,1976,1976,1,1,56,36,3,3/36,12,3.85,18.6,0,0
U Chatterjee,INDIA,1995,1995,3,3,161,117,3,2/35,39,4.36,53.6,0,0
